84.64944,32.23306,STEWART
84.64028,32.22528,STEWART
84.64028,32.22528,STEWART
84.64028,32.22528,STEWART
84.64028,32.18417,STEWART
84.64028,32.17667,STEWART
84.64056,32.16806,STEWART
84.64250,32.16028,STEWART
84.65167,32.16028,STEWART
84.65139,32.15194,STEWART
84.64222,32.15194,STEWART
84.64361,32.03694,STEWART
84.64444,32.02889,STEWART
84.65417,32.02833,STEWART
84.65444,32.02111,STEWART
84.65500,32.01056,STEWART
84.65500,32.00444,STEWART
84.65528,31.98444,STEWART
84.64472,31.98444,STEWART
84.64500,31.97694,STEWART
84.65528,31.97694,STEWART
84.65500,31.96972,STEWART
84.64500,31.96972,STEWART
84.64528,31.96139,STEWART
84.65500,31.96167,STEWART
84.65583,31.92028,STEWART
84.67583,31.92056,STEWART
84.68583,31.92889,STEWART
84.68556,31.92028,STEWART
84.76111,31.92194,STEWART
84.77056,31.92222,STEWART
84.80056,31.92278,STEWART
84.81000,31.93194,STEWART
84.81028,31.92278,STEWART
84.88139,31.92389,STEWART
84.90694,31.92444,STEWART
84.91722,31.92472,STEWART
84.91722,31.93306,STEWART
84.93611,31.93389,STEWART
84.93583,31.93750,STEWART
84.93583,31.94194,STEWART
84.94556,31.94194,STEWART
84.95528,31.94222,STEWART
84.96028,31.95083,STEWART
84.96444,31.95083,STEWART
84.96417,31.95889,STEWART
84.96389,31.96694,STEWART
84.96389,31.96694,STEWART
84.96056,31.96694,STEWART
84.95417,31.96667,STEWART
84.95361,31.97472,STEWART
84.96083,31.97500,STEWART
85.00111,31.97583,STEWART
85.00111,31.98389,STEWART
85.01194,31.97583,STEWART
85.04194,31.97556,STEWART
85.04194,31.98472,STEWART
85.06083,31.98500,STEWART
85.06833,31.99194,STEWART
85.06833,31.99222,STEWART
85.06750,31.99528,STEWART
85.05500,32.01861,STEWART
85.04889,32.02167,STEWART
85.05722,32.03000,STEWART
85.05806,32.03361,STEWART
85.05361,32.03583,STEWART
85.05889,32.04667,STEWART
85.05889,32.04694,STEWART
85.05583,32.07444,STEWART
85.04472,32.08583,STEWART
85.06167,32.12972,STEWART
85.06194,32.13250,STEWART
85.06194,32.13278,STEWART
85.06167,32.13333,STEWART
85.06111,32.13417,STEWART
85.06056,32.13472,STEWART
85.04556,32.14389,STEWART
85.01139,32.18056,STEWART
84.96361,32.19583,STEWART
84.98028,32.20778,STEWART
84.98028,32.20806,STEWART
84.97694,32.21444,STEWART
84.97528,32.21639,STEWART
84.97333,32.21778,STEWART
84.97083,32.21889,STEWART
84.96806,32.21944,STEWART
84.93000,32.21917,STEWART
84.92333,32.23083,STEWART
84.92306,32.23083,STEWART
84.81389,32.23083,STEWART
84.81389,32.22111,STEWART
84.80250,32.22083,STEWART
84.80250,32.22389,STEWART
84.80250,32.23083,STEWART
84.79333,32.23083,STEWART
84.67861,32.23250,STEWART
84.66000,32.23278,STEWART
84.65889,32.23278,STEWART
